product_code,warehouse,product_category,date,order_demand
Product_1245,Whse_S,Category_019,2014-09-15,10000
Product_1245,Whse_S,Category_019,2014-09-22,21000
Product_1245,Whse_S,Category_019,2014-09-29,40000
Product_1245,Whse_S,Category_019,2014-10-06,156000
Product_1245,Whse_S,Category_019,2014-10-13,38000
Product_1245,Whse_S,Category_019,2014-10-20,0
Product_1245,Whse_S,Category_019,2014-10-27,1000
Product_1245,Whse_S,Category_019,2014-11-03,10000
Product_1245,Whse_S,Category_019,2014-11-10,182000
Product_1245,Whse_S,Category_019,2014-11-17,0
Product_1245,Whse_S,Category_019,2014-11-24,0
Product_1245,Whse_S,Category_019,2014-12-01,55000
Product_1245,Whse_S,Category_019,2014-12-08,169000
Product_1245,Whse_S,Category_019,2014-12-15,0
Product_1245,Whse_S,Category_019,2014-12-22,0
Product_1245,Whse_S,Category_019,2014-12-29,2000
Product_1245,Whse_S,Category_019,2015-01-05,305000
Product_1245,Whse_S,Category_019,2015-01-12,643000
Product_1245,Whse_S,Category_019,2015-01-19,0
Product_1245,Whse_S,Category_019,2015-01-26,45000
Product_1245,Whse_S,Category_019,2015-02-02,285000
Product_1245,Whse_S,Category_019,2015-02-09,205000
Product_1245,Whse_S,Category_019,2015-02-16,0
Product_1245,Whse_S,Category_019,2015-02-23,0
Product_1245,Whse_S,Category_019,2015-03-02,80000
Product_1245,Whse_S,Category_019,2015-03-09,200000
Product_1245,Whse_S,Category_019,2015-03-16,150000
Product_1245,Whse_S,Category_019,2015-03-23,70000
Product_1245,Whse_S,Category_019,2015-03-30,970000
Product_1245,Whse_S,Category_019,2015-04-06,0
Product_1245,Whse_S,Category_019,2015-04-13,1000
Product_1245,Whse_S,Category_019,2015-04-20,30000
Product_1245,Whse_S,Category_019,2015-04-27,0
Product_1245,Whse_S,Category_019,2015-05-04,0
Product_1245,Whse_S,Category_019,2015-05-11,60000
Product_1245,Whse_S,Category_019,2015-05-18,50000
Product_1245,Whse_S,Category_019,2015-05-25,100000
Product_1245,Whse_S,Category_019,2015-06-01,0
Product_1245,Whse_S,Category_019,2015-06-08,0
Product_1245,Whse_S,Category_019,2015-06-15,20000
Product_1245,Whse_S,Category_019,2015-06-22,0
Product_1245,Whse_S,Category_019,2015-06-29,0
Product_1245,Whse_S,Category_019,2015-07-06,0
Product_1245,Whse_S,Category_019,2015-07-13,0
Product_1245,Whse_S,Category_019,2015-07-20,40000
Product_1245,Whse_S,Category_019,2015-07-27,0
Product_1245,Whse_S,Category_019,2015-08-03,0
Product_1245,Whse_S,Category_019,2015-08-10,0
Product_1245,Whse_S,Category_019,2015-08-17,60000
Product_1245,Whse_S,Category_019,2015-08-24,0
Product_1245,Whse_S,Category_019,2015-08-31,135000
Product_1245,Whse_S,Category_019,2015-09-07,100000
Product_1245,Whse_S,Category_019,2015-09-14,0
Product_1245,Whse_S,Category_019,2015-09-21,5000
Product_1245,Whse_S,Category_019,2015-09-28,0
Product_1245,Whse_S,Category_019,2015-10-05,0
Product_1245,Whse_S,Category_019,2015-10-12,400000
Product_1245,Whse_S,Category_019,2015-10-19,90000
Product_1245,Whse_S,Category_019,2015-10-26,0
Product_1245,Whse_S,Category_019,2015-11-02,7000
Product_1245,Whse_S,Category_019,2015-11-09,0
Product_1245,Whse_S,Category_019,2015-11-16,0
Product_1245,Whse_S,Category_019,2015-11-23,0
Product_1245,Whse_S,Category_019,2015-11-30,10000
Product_1245,Whse_S,Category_019,2015-12-07,7000
Product_1245,Whse_S,Category_019,2015-12-14,0
Product_1245,Whse_S,Category_019,2015-12-21,720000
Product_1245,Whse_S,Category_019,2015-12-28,0
Product_1245,Whse_S,Category_019,2016-01-04,0
Product_1245,Whse_S,Category_019,2016-01-11,10000
Product_1245,Whse_S,Category_019,2016-01-18,0
Product_1245,Whse_S,Category_019,2016-01-25,0
Product_1245,Whse_S,Category_019,2016-02-01,0
Product_1245,Whse_S,Category_019,2016-02-08,0
Product_1245,Whse_S,Category_019,2016-02-15,0
Product_1245,Whse_S,Category_019,2016-02-22,0
Product_1245,Whse_S,Category_019,2016-02-29,0
Product_1245,Whse_S,Category_019,2016-03-07,2000
Product_1245,Whse_S,Category_019,2016-03-14,0
Product_1245,Whse_S,Category_019,2016-03-21,0
Product_1245,Whse_S,Category_019,2016-03-28,0
Product_1245,Whse_S,Category_019,2016-04-04,500000
Product_1245,Whse_S,Category_019,2016-04-11,0
Product_1245,Whse_S,Category_019,2016-04-18,0
Product_1245,Whse_S,Category_019,2016-04-25,0
Product_1245,Whse_S,Category_019,2016-05-02,5000
Product_1245,Whse_S,Category_019,2016-05-09,500000
Product_1245,Whse_S,Category_019,2016-05-16,0
Product_1245,Whse_S,Category_019,2016-05-23,0
Product_1245,Whse_S,Category_019,2016-05-30,2000
Product_1245,Whse_S,Category_019,2016-06-06,1000
Product_1245,Whse_S,Category_019,2016-06-13,0
Product_1245,Whse_S,Category_019,2016-06-20,0
Product_1245,Whse_S,Category_019,2016-06-27,30000
Product_1245,Whse_S,Category_019,2016-07-04,0
Product_1245,Whse_S,Category_019,2016-07-11,0
Product_1245,Whse_S,Category_019,2016-07-18,0
Product_1245,Whse_S,Category_019,2016-07-25,0
Product_1245,Whse_S,Category_019,2016-08-01,0
Product_1245,Whse_S,Category_019,2016-08-08,0
Product_1245,Whse_S,Category_019,2016-08-15,20000
Product_1245,Whse_S,Category_019,2016-08-22,500000
Product_1245,Whse_S,Category_019,2016-08-29,0
Product_1245,Whse_S,Category_019,2016-09-05,10000
Product_1245,Whse_S,Category_019,2016-09-12,0
Product_1245,Whse_S,Category_019,2016-09-19,0
Product_1245,Whse_S,Category_019,2016-09-26,5000
Product_1245,Whse_S,Category_019,2016-10-03,0
Product_1245,Whse_S,Category_019,2016-10-10,0
Product_1245,Whse_S,Category_019,2016-10-17,0
Product_1245,Whse_S,Category_019,2016-10-24,1000
Product_1245,Whse_S,Category_019,2016-10-31,75000
Product_1245,Whse_S,Category_019,2016-11-07,1000
Product_1248,Whse_J,Category_019,2012-01-09,689000
Product_1248,Whse_J,Category_019,2012-01-16,1517000
Product_1248,Whse_J,Category_019,2012-01-23,433000
Product_1248,Whse_J,Category_019,2012-01-30,579000
Product_1248,Whse_J,Category_019,2012-02-06,1603000
Product_1248,Whse_J,Category_019,2012-02-13,1539000
Product_1248,Whse_J,Category_019,2012-02-20,1944000
Product_1248,Whse_J,Category_019,2012-02-27,1715000
Product_1248,Whse_J,Category_019,2012-03-05,579000
Product_1248,Whse_J,Category_019,2012-03-12,1554000
Product_1248,Whse_J,Category_019,2012-03-19,1372000
Product_1248,Whse_J,Category_019,2012-03-26,996000
Product_1248,Whse_J,Category_019,2012-04-02,891000
Product_1248,Whse_J,Category_019,2012-04-09,832000
Product_1248,Whse_J,Category_019,2012-04-16,329000
Product_1248,Whse_J,Category_019,2012-04-23,352000
Product_1248,Whse_J,Category_019,2012-04-30,415000
Product_1248,Whse_J,Category_019,2012-05-07,314000
Product_1248,Whse_J,Category_019,2012-05-14,1934000
Product_1248,Whse_J,Category_019,2012-05-21,472000
Product_1248,Whse_J,Category_019,2012-05-28,682000
Product_1248,Whse_J,Category_019,2012-06-04,1425000
Product_1248,Whse_J,Category_019,2012-06-11,688000
Product_1248,Whse_J,Category_019,2012-06-18,544000
Product_1248,Whse_J,Category_019,2012-06-25,2117000
Product_1248,Whse_J,Category_019,2012-07-02,1465000
Product_1248,Whse_J,Category_019,2012-07-09,3576000
Product_1248,Whse_J,Category_019,2012-07-16,267000
Product_1248,Whse_J,Category_019,2012-07-23,883000
Product_1248,Whse_J,Category_019,2012-07-30,1758000
Product_1248,Whse_J,Category_019,2012-08-06,1608000
Product_1248,Whse_J,Category_019,2012-08-13,368000
Product_1248,Whse_J,Category_019,2012-08-20,414000
Product_1248,Whse_J,Category_019,2012-08-27,912000
Product_1248,Whse_J,Category_019,2012-09-03,909000
Product_1248,Whse_J,Category_019,2012-09-10,888000
Product_1248,Whse_J,Category_019,2012-09-17,518000
Product_1248,Whse_J,Category_019,2012-09-24,252000
Product_1248,Whse_J,Category_019,2012-10-01,414000
Product_1248,Whse_J,Category_019,2012-10-08,2365000
Product_1248,Whse_J,Category_019,2012-10-15,895000
Product_1248,Whse_J,Category_019,2012-10-22,401000
Product_1248,Whse_J,Category_019,2012-10-29,654000
Product_1248,Whse_J,Category_019,2012-11-05,1336000
Product_1248,Whse_J,Category_019,2012-11-12,417000
Product_1248,Whse_J,Category_019,2012-11-19,898000
Product_1248,Whse_J,Category_019,2012-11-26,3116000
Product_1248,Whse_J,Category_019,2012-12-03,1047000
Product_1248,Whse_J,Category_019,2012-12-10,222000
Product_1248,Whse_J,Category_019,2012-12-17,1018000
Product_1248,Whse_J,Category_019,2012-12-24,254000
Product_1248,Whse_J,Category_019,2012-12-31,889000
Product_1248,Whse_J,Category_019,2013-01-07,207000
Product_1248,Whse_J,Category_019,2013-01-14,973000
Product_1248,Whse_J,Category_019,2013-01-21,2019000
Product_1248,Whse_J,Category_019,2013-01-28,2096000
Product_1248,Whse_J,Category_019,2013-02-04,1205000
Product_1248,Whse_J,Category_019,2013-02-11,687000
Product_1248,Whse_J,Category_019,2013-02-18,2114000
Product_1248,Whse_J,Category_019,2013-02-25,2458000
Product_1248,Whse_J,Category_019,2013-03-04,568000
Product_1248,Whse_J,Category_019,2013-03-11,1299000
Product_1248,Whse_J,Category_019,2013-03-18,1222000
Product_1248,Whse_J,Category_019,2013-03-25,500000
Product_1248,Whse_J,Category_019,2013-04-01,1446000
Product_1248,Whse_J,Category_019,2013-04-08,1496000
Product_1248,Whse_J,Category_019,2013-04-15,829000
Product_1248,Whse_J,Category_019,2013-04-22,1166000
Product_1248,Whse_J,Category_019,2013-04-29,657000
Product_1248,Whse_J,Category_019,2013-05-06,422000
Product_1248,Whse_J,Category_019,2013-05-13,1174000
Product_1248,Whse_J,Category_019,2013-05-20,1519000
Product_1248,Whse_J,Category_019,2013-05-27,794000
Product_1248,Whse_J,Category_019,2013-06-03,1127000
Product_1248,Whse_J,Category_019,2013-06-10,2846000
Product_1248,Whse_J,Category_019,2013-06-17,1434000
Product_1248,Whse_J,Category_019,2013-06-24,434000
Product_1248,Whse_J,Category_019,2013-07-01,1227000
Product_1248,Whse_J,Category_019,2013-07-08,381000
Product_1248,Whse_J,Category_019,2013-07-15,260000
Product_1248,Whse_J,Category_019,2013-07-22,1089000
Product_1248,Whse_J,Category_019,2013-07-29,3050000
Product_1248,Whse_J,Category_019,2013-08-05,2166000
Product_1248,Whse_J,Category_019,2013-08-12,1017000
Product_1248,Whse_J,Category_019,2013-08-19,285000
Product_1248,Whse_J,Category_019,2013-08-26,406000
Product_1248,Whse_J,Category_019,2013-09-02,2007000
Product_1248,Whse_J,Category_019,2013-09-09,2141000
Product_1248,Whse_J,Category_019,2013-09-16,650000
Product_1248,Whse_J,Category_019,2013-09-23,1259000
Product_1248,Whse_J,Category_019,2013-09-30,1784000
Product_1248,Whse_J,Category_019,2013-10-07,1037000
Product_1248,Whse_J,Category_019,2013-10-14,2363000
Product_1248,Whse_J,Category_019,2013-10-21,872000
Product_1248,Whse_J,Category_019,2013-10-28,893000
Product_1248,Whse_J,Category_019,2013-11-04,1249000
Product_1248,Whse_J,Category_019,2013-11-11,4070000
Product_1248,Whse_J,Category_019,2013-11-18,653000
Product_1248,Whse_J,Category_019,2013-11-25,461000
Product_1248,Whse_J,Category_019,2013-12-02,350000
Product_1248,Whse_J,Category_019,2013-12-09,676000
Product_1248,Whse_J,Category_019,2013-12-16,772000
Product_1248,Whse_J,Category_019,2013-12-23,2111000
Product_1248,Whse_J,Category_019,2013-12-30,416000
Product_1248,Whse_J,Category_019,2014-01-06,468000
Product_1248,Whse_J,Category_019,2014-01-13,854000
Product_1248,Whse_J,Category_019,2014-01-20,1472000
Product_1248,Whse_J,Category_019,2014-01-27,1284000
Product_1248,Whse_J,Category_019,2014-02-03,345000
Product_1248,Whse_J,Category_019,2014-02-10,873000
Product_1248,Whse_J,Category_019,2014-02-17,1688000
Product_1248,Whse_J,Category_019,2014-02-24,1491000
Product_1248,Whse_J,Category_019,2014-03-03,1665000
Product_1248,Whse_J,Category_019,2014-03-10,673000
Product_1248,Whse_J,Category_019,2014-03-17,484000
Product_1248,Whse_J,Category_019,2014-03-24,855000
Product_1248,Whse_J,Category_019,2014-03-31,3387000
Product_1248,Whse_J,Category_019,2014-04-07,807000
Product_1248,Whse_J,Category_019,2014-04-14,971000
Product_1248,Whse_J,Category_019,2014-04-21,2453000
Product_1248,Whse_J,Category_019,2014-04-28,660000
Product_1248,Whse_J,Category_019,2014-05-05,2869000
Product_1248,Whse_J,Category_019,2014-05-12,1384000
Product_1248,Whse_J,Category_019,2014-05-19,1676000
Product_1248,Whse_J,Category_019,2014-05-26,2929000
Product_1248,Whse_J,Category_019,2014-06-02,1260000
Product_1248,Whse_J,Category_019,2014-06-09,1633000
Product_1248,Whse_J,Category_019,2014-06-16,568000
Product_1248,Whse_J,Category_019,2014-06-23,1522000
Product_1248,Whse_J,Category_019,2014-06-30,794000
Product_1248,Whse_J,Category_019,2014-07-07,1909000
Product_1248,Whse_J,Category_019,2014-07-14,865000
Product_1248,Whse_J,Category_019,2014-07-21,756000
Product_1248,Whse_J,Category_019,2014-07-28,723000
Product_1248,Whse_J,Category_019,2014-08-04,914000
Product_1248,Whse_J,Category_019,2014-08-11,249000
Product_1248,Whse_J,Category_019,2014-08-18,225000
Product_1248,Whse_J,Category_019,2014-08-25,727000
Product_1248,Whse_J,Category_019,2014-09-01,783000
Product_1248,Whse_J,Category_019,2014-09-08,915000
Product_1248,Whse_J,Category_019,2014-09-15,1234000
Product_1248,Whse_J,Category_019,2014-09-22,1516000
Product_1248,Whse_J,Category_019,2014-09-29,1403000
Product_1248,Whse_J,Category_019,2014-10-06,1397000
Product_1248,Whse_J,Category_019,2014-10-13,525000
Product_1248,Whse_J,Category_019,2014-10-20,1295000
Product_1248,Whse_J,Category_019,2014-10-27,1524000
Product_1248,Whse_J,Category_019,2014-11-03,419000
Product_1248,Whse_J,Category_019,2014-11-10,432000
Product_1248,Whse_J,Category_019,2014-11-17,691000
Product_1248,Whse_J,Category_019,2014-11-24,727000
Product_1248,Whse_J,Category_019,2014-12-01,1180000
Product_1248,Whse_J,Category_019,2014-12-08,2840000
Product_1248,Whse_J,Category_019,2014-12-15,2061000
Product_1248,Whse_J,Category_019,2014-12-22,2548000
Product_1248,Whse_J,Category_019,2014-12-29,204000
Product_1248,Whse_J,Category_019,2015-01-05,1176000
Product_1248,Whse_J,Category_019,2015-01-12,937000
Product_1248,Whse_J,Category_019,2015-01-19,571000
Product_1248,Whse_J,Category_019,2015-01-26,2014000
Product_1248,Whse_J,Category_019,2015-02-02,1946000
Product_1248,Whse_J,Category_019,2015-02-09,455000
Product_1248,Whse_J,Category_019,2015-02-16,1522000
Product_1248,Whse_J,Category_019,2015-02-23,1362000
Product_1248,Whse_J,Category_019,2015-03-02,981000
Product_1248,Whse_J,Category_019,2015-03-09,709000
Product_1248,Whse_J,Category_019,2015-03-16,1144000
Product_1248,Whse_J,Category_019,2015-03-23,1050000
Product_1248,Whse_J,Category_019,2015-03-30,850000
Product_1248,Whse_J,Category_019,2015-04-06,988000
Product_1248,Whse_J,Category_019,2015-04-13,1411000
Product_1248,Whse_J,Category_019,2015-04-20,1221000
Product_1248,Whse_J,Category_019,2015-04-27,748000
Product_1248,Whse_J,Category_019,2015-05-04,854000
Product_1248,Whse_J,Category_019,2015-05-11,683000
Product_1248,Whse_J,Category_019,2015-05-18,965000
Product_1248,Whse_J,Category_019,2015-05-25,1041000
Product_1248,Whse_J,Category_019,2015-06-01,1283000
Product_1248,Whse_J,Category_019,2015-06-08,510000
Product_1248,Whse_J,Category_019,2015-06-15,1869000
Product_1248,Whse_J,Category_019,2015-06-22,885000
Product_1248,Whse_J,Category_019,2015-06-29,734000
Product_1248,Whse_J,Category_019,2015-07-06,2926000
Product_1248,Whse_J,Category_019,2015-07-13,1115000
Product_1248,Whse_J,Category_019,2015-07-20,1260000
Product_1248,Whse_J,Category_019,2015-07-27,1919000
Product_1248,Whse_J,Category_019,2015-08-03,1520000
Product_1248,Whse_J,Category_019,2015-08-10,1426000
Product_1248,Whse_J,Category_019,2015-08-17,587000
Product_1248,Whse_J,Category_019,2015-08-24,1415000
Product_1248,Whse_J,Category_019,2015-08-31,883000
Product_1248,Whse_J,Category_019,2015-09-07,1578000
Product_1248,Whse_J,Category_019,2015-09-14,1501000
Product_1248,Whse_J,Category_019,2015-09-21,724000
Product_1248,Whse_J,Category_019,2015-09-28,295000
Product_1248,Whse_J,Category_019,2015-10-05,1039000
Product_1248,Whse_J,Category_019,2015-10-12,846000
Product_1248,Whse_J,Category_019,2015-10-19,1242000
Product_1248,Whse_J,Category_019,2015-10-26,804000
Product_1248,Whse_J,Category_019,2015-11-02,486000
Product_1248,Whse_J,Category_019,2015-11-09,1052000
Product_1248,Whse_J,Category_019,2015-11-16,786000
Product_1248,Whse_J,Category_019,2015-11-23,373000
Product_1248,Whse_J,Category_019,2015-11-30,732000
Product_1248,Whse_J,Category_019,2015-12-07,798000
Product_1248,Whse_J,Category_019,2015-12-14,854000
Product_1248,Whse_J,Category_019,2015-12-21,600000
Product_1248,Whse_J,Category_019,2015-12-28,433000
Product_1248,Whse_J,Category_019,2016-01-04,0
Product_1248,Whse_J,Category_019,2016-01-11,1082000
Product_1248,Whse_J,Category_019,2016-01-18,910000
Product_1248,Whse_J,Category_019,2016-01-25,355000
Product_1248,Whse_J,Category_019,2016-02-01,313000
Product_1248,Whse_J,Category_019,2016-02-08,1215000
Product_1248,Whse_J,Category_019,2016-02-15,1605000
Product_1248,Whse_J,Category_019,2016-02-22,869000
Product_1248,Whse_J,Category_019,2016-02-29,303000
Product_1248,Whse_J,Category_019,2016-03-07,784000
Product_1248,Whse_J,Category_019,2016-03-14,1773000
Product_1248,Whse_J,Category_019,2016-03-21,1075000
Product_1248,Whse_J,Category_019,2016-03-28,406000
Product_1248,Whse_J,Category_019,2016-04-04,406000
Product_1248,Whse_J,Category_019,2016-04-11,643000
Product_1248,Whse_J,Category_019,2016-04-18,1437000
Product_1248,Whse_J,Category_019,2016-04-25,514000
Product_1248,Whse_J,Category_019,2016-05-02,179000
Product_1248,Whse_J,Category_019,2016-05-09,480000
Product_1248,Whse_J,Category_019,2016-05-16,1114000
Product_1248,Whse_J,Category_019,2016-05-23,1914000
Product_1248,Whse_J,Category_019,2016-05-30,424000
Product_1248,Whse_J,Category_019,2016-06-06,1136000
Product_1248,Whse_J,Category_019,2016-06-13,1807000
Product_1248,Whse_J,Category_019,2016-06-20,1877000
Product_1248,Whse_J,Category_019,2016-06-27,869000
Product_1248,Whse_J,Category_019,2016-07-04,1063000
Product_1248,Whse_J,Category_019,2016-07-11,1635000
Product_1248,Whse_J,Category_019,2016-07-18,991000
Product_1248,Whse_J,Category_019,2016-07-25,1172000
Product_1248,Whse_J,Category_019,2016-08-01,1081000
Product_1248,Whse_J,Category_019,2016-08-08,1199000
Product_1248,Whse_J,Category_019,2016-08-15,253000
Product_1248,Whse_J,Category_019,2016-08-22,584000
Product_1248,Whse_J,Category_019,2016-08-29,801000
Product_1248,Whse_J,Category_019,2016-09-05,803000
Product_1248,Whse_J,Category_019,2016-09-12,259000
Product_1248,Whse_J,Category_019,2016-09-19,691000
Product_1248,Whse_J,Category_019,2016-09-26,1778000
Product_1248,Whse_J,Category_019,2016-10-03,261000
Product_1248,Whse_J,Category_019,2016-10-10,687000
Product_1248,Whse_J,Category_019,2016-10-17,1597000
Product_1248,Whse_J,Category_019,2016-10-24,936000
Product_1248,Whse_J,Category_019,2016-10-31,1233000
Product_1248,Whse_J,Category_019,2016-11-07,1111000
Product_1248,Whse_J,Category_019,2016-11-14,1857000
Product_1248,Whse_J,Category_019,2016-11-21,2004000
Product_1248,Whse_J,Category_019,2016-11-28,488000
Product_1248,Whse_J,Category_019,2016-12-05,1832000
Product_1248,Whse_J,Category_019,2016-12-12,1498000
Product_1248,Whse_J,Category_019,2016-12-19,2889000
Product_1248,Whse_J,Category_019,2016-12-26,1045000
Product_1248,Whse_J,Category_019,2017-01-02,53000
Product_1264,Whse_A,Category_019,2012-01-09,22000
Product_1264,Whse_A,Category_019,2012-01-16,0
Product_1264,Whse_A,Category_019,2012-01-23,43000
Product_1264,Whse_A,Category_019,2012-01-30,0
Product_1264,Whse_A,Category_019,2012-02-06,13000
Product_1264,Whse_A,Category_019,2012-02-13,8000
Product_1264,Whse_A,Category_019,2012-02-20,30000
Product_1264,Whse_A,Category_019,2012-02-27,0
Product_1264,Whse_A,Category_019,2012-03-05,0
Product_1264,Whse_A,Category_019,2012-03-12,5000
Product_1264,Whse_A,Category_019,2012-03-19,0
Product_1264,Whse_A,Category_019,2012-03-26,24000
Product_1264,Whse_A,Category_019,2012-04-02,9000
Product_1264,Whse_A,Category_019,2012-04-09,1000
Product_1264,Whse_A,Category_019,2012-04-16,26000
Product_1264,Whse_A,Category_019,2012-04-23,22000
Product_1264,Whse_A,Category_019,2012-04-30,20000
Product_1264,Whse_A,Category_019,2012-05-07,0
Product_1264,Whse_A,Category_019,2012-05-14,0
Product_1264,Whse_A,Category_019,2012-05-21,7000
Product_1264,Whse_A,Category_019,2012-05-28,0
Product_1264,Whse_A,Category_019,2012-06-04,0
Product_1264,Whse_A,Category_019,2012-06-11,16000
Product_1264,Whse_A,Category_019,2012-06-18,9000
Product_1264,Whse_A,Category_019,2012-06-25,2000
Product_1264,Whse_A,Category_019,2012-07-02,20000
Product_1264,Whse_A,Category_019,2012-07-09,20000
Product_1264,Whse_A,Category_019,2012-07-16,0
Product_1264,Whse_A,Category_019,2012-07-23,2000
Product_1264,Whse_A,Category_019,2012-07-30,11000
Product_1264,Whse_A,Category_019,2012-08-06,41000
Product_1264,Whse_A,Category_019,2012-08-13,6000
Product_1264,Whse_A,Category_019,2012-08-20,1000
Product_1264,Whse_A,Category_019,2012-08-27,17000
Product_1264,Whse_A,Category_019,2012-09-03,2000
Product_1264,Whse_A,Category_019,2012-09-10,10000
Product_1264,Whse_A,Category_019,2012-09-17,2000
Product_1264,Whse_A,Category_019,2012-09-24,21000
Product_1264,Whse_A,Category_019,2012-10-01,15000
Product_1264,Whse_A,Category_019,2012-10-08,4000
Product_1264,Whse_A,Category_019,2012-10-15,12000
Product_1264,Whse_A,Category_019,2012-10-22,7000
Product_1264,Whse_A,Category_019,2012-10-29,0
Product_1264,Whse_A,Category_019,2012-11-05,35000
Product_1264,Whse_A,Category_019,2012-11-12,3000
Product_1264,Whse_A,Category_019,2012-11-19,10000
Product_1264,Whse_A,Category_019,2012-11-26,26000
Product_1264,Whse_A,Category_019,2012-12-03,0
Product_1264,Whse_A,Category_019,2012-12-10,1000
Product_1264,Whse_A,Category_019,2012-12-17,7000
Product_1264,Whse_A,Category_019,2012-12-24,3000
Product_1264,Whse_A,Category_019,2012-12-31,5000
Product_1264,Whse_A,Category_019,2013-01-07,1000
Product_1264,Whse_A,Category_019,2013-01-14,3000
Product_1264,Whse_A,Category_019,2013-01-21,31000
Product_1264,Whse_A,Category_019,2013-01-28,17000
Product_1264,Whse_A,Category_019,2013-02-04,5000
Product_1264,Whse_A,Category_019,2013-02-11,13000
Product_1264,Whse_A,Category_019,2013-02-18,21000
Product_1264,Whse_A,Category_019,2013-02-25,23000
Product_1264,Whse_A,Category_019,2013-03-04,10000
Product_1264,Whse_A,Category_019,2013-03-11,4000
Product_1264,Whse_A,Category_019,2013-03-18,4000
Product_1264,Whse_A,Category_019,2013-03-25,6000
Product_1264,Whse_A,Category_019,2013-04-01,5000
Product_1264,Whse_A,Category_019,2013-04-08,0
Product_1264,Whse_A,Category_019,2013-04-15,1000
Product_1264,Whse_A,Category_019,2013-04-22,20000
Product_1264,Whse_A,Category_019,2013-04-29,6000
Product_1264,Whse_A,Category_019,2013-05-06,46000
Product_1264,Whse_A,Category_019,2013-05-13,4000
Product_1264,Whse_A,Category_019,2013-05-20,6000
Product_1264,Whse_A,Category_019,2013-05-27,35000
Product_1264,Whse_A,Category_019,2013-06-03,5000
Product_1264,Whse_A,Category_019,2013-06-10,2000
Product_1264,Whse_A,Category_019,2013-06-17,5000
Product_1264,Whse_A,Category_019,2013-06-24,8000
Product_1264,Whse_A,Category_019,2013-07-01,2000
Product_1264,Whse_A,Category_019,2013-07-08,7000
Product_1264,Whse_A,Category_019,2013-07-15,19000
Product_1264,Whse_A,Category_019,2013-07-22,3000
Product_1264,Whse_A,Category_019,2013-07-29,1000
Product_1264,Whse_A,Category_019,2013-08-05,12000
Product_1264,Whse_A,Category_019,2013-08-12,24000
Product_1264,Whse_A,Category_019,2013-08-19,5000
Product_1264,Whse_A,Category_019,2013-08-26,16000
Product_1264,Whse_A,Category_019,2013-09-02,23000
Product_1264,Whse_A,Category_019,2013-09-09,0
Product_1264,Whse_A,Category_019,2013-09-16,3000
Product_1264,Whse_A,Category_019,2013-09-23,3000
Product_1264,Whse_A,Category_019,2013-09-30,6000
Product_1264,Whse_A,Category_019,2013-10-07,24000
Product_1264,Whse_A,Category_019,2013-10-14,1000
Product_1264,Whse_A,Category_019,2013-10-21,18000
Product_1264,Whse_A,Category_019,2013-10-28,20000
Product_1264,Whse_A,Category_019,2013-11-04,1000
Product_1264,Whse_A,Category_019,2013-11-11,0
Product_1264,Whse_A,Category_019,2013-11-18,4000
Product_1264,Whse_A,Category_019,2013-11-25,40000
Product_1264,Whse_A,Category_019,2013-12-02,6000
Product_1264,Whse_A,Category_019,2013-12-09,11000
Product_1264,Whse_A,Category_019,2013-12-16,2000
Product_1264,Whse_A,Category_019,2013-12-23,40000
Product_1264,Whse_A,Category_019,2013-12-30,0
Product_1264,Whse_A,Category_019,2014-01-06,53000
Product_1264,Whse_A,Category_019,2014-01-13,10000
Product_1264,Whse_A,Category_019,2014-01-20,14000
Product_1264,Whse_A,Category_019,2014-01-27,12000
Product_1264,Whse_A,Category_019,2014-02-03,15000
Product_1264,Whse_A,Category_019,2014-02-10,9000
Product_1264,Whse_A,Category_019,2014-02-17,40000
Product_1264,Whse_A,Category_019,2014-02-24,94000
Product_1264,Whse_A,Category_019,2014-03-03,1000
Product_1264,Whse_A,Category_019,2014-03-10,13000
Product_1264,Whse_A,Category_019,2014-03-17,3000
Product_1264,Whse_A,Category_019,2014-03-24,1000
Product_1264,Whse_A,Category_019,2014-03-31,2000
Product_1264,Whse_A,Category_019,2014-04-07,17000
Product_1264,Whse_A,Category_019,2014-04-14,2000
Product_1264,Whse_A,Category_019,2014-04-21,0
Product_1264,Whse_A,Category_019,2014-04-28,5000
Product_1264,Whse_A,Category_019,2014-05-05,1000
Product_1264,Whse_A,Category_019,2014-05-12,6000
Product_1264,Whse_A,Category_019,2014-05-19,14000
Product_1264,Whse_A,Category_019,2014-05-26,0
Product_1264,Whse_A,Category_019,2014-06-02,2000
Product_1264,Whse_A,Category_019,2014-06-09,14000
Product_1264,Whse_A,Category_019,2014-06-16,0
Product_1264,Whse_A,Category_019,2014-06-23,5000
Product_1264,Whse_A,Category_019,2014-06-30,2000
Product_1264,Whse_A,Category_019,2014-07-07,1000
Product_1264,Whse_A,Category_019,2014-07-14,31000
Product_1264,Whse_A,Category_019,2014-07-21,31000
Product_1264,Whse_A,Category_019,2014-07-28,5000
Product_1264,Whse_A,Category_019,2014-08-04,7000
Product_1264,Whse_A,Category_019,2014-08-11,35000
Product_1264,Whse_A,Category_019,2014-08-18,5000
Product_1264,Whse_A,Category_019,2014-08-25,3000
Product_1264,Whse_A,Category_019,2014-09-01,9000
Product_1264,Whse_A,Category_019,2014-09-08,14000
Product_1264,Whse_A,Category_019,2014-09-15,2000
Product_1264,Whse_A,Category_019,2014-09-22,12000
